corpusid,authors,publicationvenueid,year
256617947,"[{'authorId': '4611406', 'url': 'https://www.semanticscholar.org/author/4611406', 'name': 'C. Lunghi', 'affiliations': [], 'homepage': None, 'paperCount': 31, 'citationCount': 139, 'hIndex': 6}, {'authorId': '15640403', 'url': 'https://www.semanticscholar.org/author/15640403', 'name': 'L. Rochette', 'affiliations': [], 'homepage': None, 'paperCount': 98, 'citationCount': 2377, 'hIndex': 25}, {'authorId': '7656475', 'url': 'https://www.semanticscholar.org/author/7656475', 'name': 'V. Massamba', 'affiliations': [], 'homepage': None, 'paperCount': 13, 'citationCount': 126, 'hIndex': 6}, {'authorId': '1671769419', 'url': 'https://www.semanticscholar.org/author/1671769419', 'name': 'Isabelle Tardif', 'affiliations': [], 'homepage': None, 'paperCount': 10, 'citationCount': 29, 'hIndex': 4}, {'authorId': '133642501', 'url': 'https://www.semanticscholar.org/author/133642501', 'name': 'A. Ouali', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 6, 'hIndex': 1}, {'authorId': '3704594', 'url': 'https://www.semanticscholar.org/author/3704594', 'name': 'C. Sirois', 'affiliations': [], 'homepage': None, 'paperCount': 100, 'citationCount': 1076, 'hIndex': 17}]",84a6a8b4-8e85-48bd-b65e-a83d83f95908,2023
251032969,"[{'authorId': '2054700951', 'url': 'https://www.semanticscholar.org/author/2054700951', 'name': 'Alexandre Campeau Calfat', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 2, 'hIndex': 1}, {'authorId': '5532198', 'url': 'https://www.semanticscholar.org/author/5532198', 'name': 'M. Simard', 'affiliations': [], 'homepage': None, 'paperCount': 48, 'citationCount': 517, 'hIndex': 11}, {'authorId': '133642501', 'url': 'https://www.semanticscholar.org/author/133642501', 'name': 'A. Ouali', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 6, 'hIndex': 1}, {'authorId': '145653079', 'url': 'https://www.semanticscholar.org/author/145653079', 'name': 'C. Blais', 'affiliations': [], 'homepage': None, 'paperCount': 72, 'citationCount': 1992, 'hIndex': 17}, {'authorId': '3704594', 'url': 'https://www.semanticscholar.org/author/3704594', 'name': 'C. Sirois', 'affiliations': [], 'homepage': None, 'paperCount': 100, 'citationCount': 1076, 'hIndex': 17}]",d3ae3381-de93-4bdd-8db8-116ee00bed9c,2022
237280867,"[{'authorId': '3849978', 'url': 'https://www.semanticscholar.org/author/3849978', 'name': 'D. Ierodiakonou', 'affiliations': [], 'homepage': None, 'paperCount': 52, 'citationCount': 2043, 'hIndex': 18}, {'authorId': '2124234605', 'url': 'https://www.semanticscholar.org/author/2124234605', 'name': 'Erotokritos Theodorou', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 2, 'hIndex': 1}, {'authorId': '1402705761', 'url': 'https://www.semanticscholar.org/author/1402705761', 'name': 'D. Sifaki-Pistolla', 'affiliations': [], 'homepage': None, 'paperCount': 82, 'citationCount': 692, 'hIndex': 14}, {'authorId': '6317356', 'url': 'https://www.semanticscholar.org/author/6317356', 'name': 'I. Bouloukaki', 'affiliations': [], 'homepage': None, 'paperCount': 110, 'citationCount': 1281, 'hIndex': 23}, {'authorId': '49396257', 'url': 'https://www.semanticscholar.org/author/49396257', 'name': 'M. Antonopoulou', 'affiliations': [], 'homepage': None, 'paperCount': 21, 'citationCount': 349, 'hIndex': 9}, {'authorId': '1506998464', 'url': 'https://www.semanticscholar.org/author/1506998464', 'name': 'Ioannis Poulorinakis', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 38, 'hIndex': 3}, {'authorId': '40078360', 'url': 'https://www.semanticscholar.org/author/40078360', 'name': 'N. Tsakountakis', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 880, 'hIndex': 5}, {'authorId': '2124234254', 'url': 'https://www.semanticscholar.org/author/2124234254', 'name': 'Filothei Voltiraki', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 2, 'hIndex': 1}, {'authorId': '12644441', 'url': 'https://www.semanticscholar.org/author/12644441', 'name': 'K. Chliveros', 'affiliations': [], 'homepage': None, 'paperCount': 3, 'citationCount': 26, 'hIndex': 2}, {'authorId': '83246216', 'url': 'https://www.semanticscholar.org/author/83246216', 'name': 'I. Tsiligianni', 'affiliations': [], 'homepage': None, 'paperCount': 36, 'citationCount': 201, 'hIndex': 9}]",688ed77e-05c0-41d9-a9eb-2e36e97ff5cf,2021
237434595,"[{'authorId': '145741402', 'url': 'https://www.semanticscholar.org/author/145741402', 'name': 'C. Beaudoin', 'affiliations': [], 'homepage': None, 'paperCount': 19, 'citationCount': 217, 'hIndex': 7}, {'authorId': '1734100', 'url': 'https://www.semanticscholar.org/author/1734100', 'name': 'S. Jean', 'affiliations': [], 'homepage': None, 'paperCount': 61, 'citationCount': 1811, 'hIndex': 23}, {'authorId': '143783731', 'url': 'https://www.semanticscholar.org/author/143783731', 'name': 'L. Moore', 'affiliations': [], 'homepage': None, 'paperCount': 236, 'citationCount': 6584, 'hIndex': 41}, {'authorId': '46568452', 'url': 'https://www.semanticscholar.org/author/46568452', 'name': 'P. Gamache', 'affiliations': [], 'homepage': None, 'paperCount': 55, 'citationCount': 1995, 'hIndex': 22}, {'authorId': '5299427', 'url': 'https://www.semanticscholar.org/author/5299427', 'name': 'L. Bessette', 'affiliations': [], 'homepage': None, 'paperCount': 228, 'citationCount': 5233, 'hIndex': 38}, {'authorId': '1420774010', 'url': 'https://www.semanticscholar.org/author/1420774010', 'name': 'L. Ste-Marie', 'affiliations': [], 'homepage': None, 'paperCount': 90, 'citationCount': 3931, 'hIndex': 32}, {'authorId': '4018931', 'url': 'https://www.semanticscholar.org/author/4018931', 'name': 'Jacques P. Brown', 'affiliations': [], 'homepage': None, 'paperCount': 265, 'citationCount': 19364, 'hIndex': 62}]",3b438704-c051-48f5-b845-623aaf356acb,2021
207937592,"[{'authorId': '3704594', 'url': 'https://www.semanticscholar.org/author/3704594', 'name': 'C. Sirois', 'affiliations': [], 'homepage': None, 'paperCount': 100, 'citationCount': 1076, 'hIndex': 17}, {'authorId': '4611406', 'url': 'https://www.semanticscholar.org/author/4611406', 'name': 'C. Lunghi', 'affiliations': [], 'homepage': None, 'paperCount': 31, 'citationCount': 139, 'hIndex': 6}, {'authorId': '1404217434', 'url': 'https://www.semanticscholar.org/author/1404217434', 'name': 'William Berthelot', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}, {'authorId': '32144381', 'url': 'https://www.semanticscholar.org/author/32144381', 'name': 'M. Laroche', 'affiliations': [], 'homepage': None, 'paperCount': 98, 'citationCount': 2497, 'hIndex': 23}, {'authorId': '1744466', 'url': 'https://www.semanticscholar.org/author/1744466', 'name': 'A. Frini', 'affiliations': [], 'homepage': None, 'paperCount': 27, 'citationCount': 188, 'hIndex': 8}]",d4525739-ab7b-46fb-8d02-be69160dfad7,2019
247382728,"[{'authorId': '38900673', 'url': 'https://www.semanticscholar.org/author/38900673', 'name': 'Junyoung Byun', 'affiliations': ['Seoul National University'], 'homepage': None, 'paperCount': 11, 'citationCount': 44, 'hIndex': 4}]",d9720b90-d60b-48bc-9df8-87a30b9a60dd,2021
42741574,"[{'authorId': '47225423', 'url': 'https://www.semanticscholar.org/author/47225423', 'name': 'S. Marsh', 'affiliations': [], 'homepage': None, 'paperCount': 412, 'citationCount': 5001, 'hIndex': 17}]",7428aed7-e899-48c6-9af1-443b8a5bfb36,2016
206312284,"[{'authorId': '47225423', 'url': 'https://www.semanticscholar.org/author/47225423', 'name': 'S. Marsh', 'affiliations': [], 'homepage': None, 'paperCount': 412, 'citationCount': 5001, 'hIndex': 17}]",45723ce3-7b17-4d2b-92c0-c9f30be1a6a1,2016
253317972,"[{'authorId': '52040396', 'url': 'https://www.semanticscholar.org/author/52040396', 'name': 'Koichi Kadoya', 'affiliations': [], 'homepage': None, 'paperCount': 6, 'citationCount': 16, 'hIndex': 2}, {'authorId': '2825758', 'url': 'https://www.semanticscholar.org/author/2825758', 'name': 'E. S. Hara', 'affiliations': [], 'homepage': None, 'paperCount': 77, 'citationCount': 1093, 'hIndex': 18}, {'authorId': '2088611120', 'url': 'https://www.semanticscholar.org/author/2088611120', 'name': 'M. Okada', 'affiliations': [], 'homepage': None, 'paperCount': 112, 'citationCount': 1449, 'hIndex': 20}, {'authorId': '2149629565', 'url': 'https://www.semanticscholar.org/author/2149629565', 'name': 'Yu Yang Jiao', 'affiliations': [], 'homepage': None, 'paperCount': 2, 'citationCount': 2, 'hIndex': 1}, {'authorId': '3326675', 'url': 'https://www.semanticscholar.org/author/3326675', 'name': 'T. Nakano', 'affiliations': [], 'homepage': None, 'paperCount': 610, 'citationCount': 8859, 'hIndex': 46}, {'authorId': '2189796544', 'url': 'https://www.semanticscholar.org/author/2189796544', 'name': 'Akira Sasaki', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 0, 'hIndex': 0}, {'authorId': '2109775132', 'url': 'https://www.semanticscholar.org/author/2109775132', 'name': 'T. Matsumoto', 'affiliations': [], 'homepage': None, 'paperCount': 124, 'citationCount': 2246, 'hIndex': 27}]",63de4636-fd45-4e28-8726-ff0570af5387,2022
250731978,"[{'authorId': '2825758', 'url': 'https://www.semanticscholar.org/author/2825758', 'name': 'E. S. Hara', 'affiliations': [], 'homepage': None, 'paperCount': 77, 'citationCount': 1093, 'hIndex': 18}, {'authorId': '38879687', 'url': 'https://www.semanticscholar.org/author/38879687', 'name': 'N. Nagaoka', 'affiliations': [], 'homepage': None, 'paperCount': 106, 'citationCount': 2435, 'hIndex': 23}, {'authorId': '2088611120', 'url': 'https://www.semanticscholar.org/author/2088611120', 'name': 'M. Okada', 'affiliations': [], 'homepage': None, 'paperCount': 112, 'citationCount': 1449, 'hIndex': 20}, {'authorId': '3326675', 'url': 'https://www.semanticscholar.org/author/3326675', 'name': 'T. Nakano', 'affiliations': [], 'homepage': None, 'paperCount': 610, 'citationCount': 8859, 'hIndex': 46}, {'authorId': '2109775132', 'url': 'https://www.semanticscholar.org/author/2109775132', 'name': 'T. Matsumoto', 'affiliations': [], 'homepage': None, 'paperCount': 124, 'citationCount': 2246, 'hIndex': 27}]",8159f461-58cd-4bb5-9fe3-407097ef2852,2022
231899233,"[{'authorId': '2825758', 'url': 'https://www.semanticscholar.org/author/2825758', 'name': 'E. S. Hara', 'affiliations': [], 'homepage': None, 'paperCount': 77, 'citationCount': 1093, 'hIndex': 18}, {'authorId': '2088611120', 'url': 'https://www.semanticscholar.org/author/2088611120', 'name': 'M. Okada', 'affiliations': [], 'homepage': None, 'paperCount': 112, 'citationCount': 1449, 'hIndex': 20}, {'authorId': '38879687', 'url': 'https://www.semanticscholar.org/author/38879687', 'name': 'N. Nagaoka', 'affiliations': [], 'homepage': None, 'paperCount': 106, 'citationCount': 2435, 'hIndex': 23}, {'authorId': '3326675', 'url': 'https://www.semanticscholar.org/author/3326675', 'name': 'T. Nakano', 'affiliations': [], 'homepage': None, 'paperCount': 610, 'citationCount': 8859, 'hIndex': 46}, {'authorId': '2109775132', 'url': 'https://www.semanticscholar.org/author/2109775132', 'name': 'T. Matsumoto', 'affiliations': [], 'homepage': None, 'paperCount': 124, 'citationCount': 2246, 'hIndex': 27}]",d53bef3a-0ad1-45eb-8197-017297145573,2021
236657808,"[{'authorId': '2825758', 'url': 'https://www.semanticscholar.org/author/2825758', 'name': 'E. S. Hara', 'affiliations': [], 'homepage': None, 'paperCount': 77, 'citationCount': 1093, 'hIndex': 18}, {'authorId': '11873550', 'url': 'https://www.semanticscholar.org/author/11873550', 'name': 'Susumu Oozawa', 'affiliations': [], 'homepage': None, 'paperCount': 18, 'citationCount': 118, 'hIndex': 5}, {'authorId': '38879687', 'url': 'https://www.semanticscholar.org/author/38879687', 'name': 'N. Nagaoka', 'affiliations': [], 'homepage': None, 'paperCount': 106, 'citationCount': 2435, 'hIndex': 23}, {'authorId': '2088611120', 'url': 'https://www.semanticscholar.org/author/2088611120', 'name': 'M. Okada', 'affiliations': [], 'homepage': None, 'paperCount': 112, 'citationCount': 1449, 'hIndex': 20}, {'authorId': '2061314264', 'url': 'https://www.semanticscholar.org/author/2061314264', 'name': 'Shingo Kasahara', 'affiliations': [], 'homepage': None, 'paperCount': 6, 'citationCount': 30, 'hIndex': 2}, {'authorId': '2109775132', 'url': 'https://www.semanticscholar.org/author/2109775132', 'name': 'T. Matsumoto', 'affiliations': [], 'homepage': None, 'paperCount': 124, 'citationCount': 2246, 'hIndex': 27}]",28d1c5f7-9393-49a1-9df8-738e3f3811e7,2021
226951320,"[{'authorId': '12470889', 'url': 'https://www.semanticscholar.org/author/12470889', 'name': 'Yunfeng Jiao', 'affiliations': [], 'homepage': None, 'paperCount': 11, 'citationCount': 823, 'hIndex': 10}, {'authorId': '2088611120', 'url': 'https://www.semanticscholar.org/author/2088611120', 'name': 'M. Okada', 'affiliations': [], 'homepage': None, 'paperCount': 112, 'citationCount': 1449, 'hIndex': 20}, {'authorId': '2825758', 'url': 'https://www.semanticscholar.org/author/2825758', 'name': 'E. S. Hara', 'affiliations': [], 'homepage': None, 'paperCount': 77, 'citationCount': 1093, 'hIndex': 18}, {'authorId': '2114081152', 'url': 'https://www.semanticscholar.org/author/2114081152', 'name': 'Shikun Xie', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 8, 'hIndex': 2}, {'authorId': '38879687', 'url': 'https://www.semanticscholar.org/author/38879687', 'name': 'N. Nagaoka', 'affiliations': [], 'homepage': None, 'paperCount': 106, 'citationCount': 2435, 'hIndex': 23}, {'authorId': '3326675', 'url': 'https://www.semanticscholar.org/author/3326675', 'name': 'T. Nakano', 'affiliations': [], 'homepage': None, 'paperCount': 610, 'citationCount': 8859, 'hIndex': 46}, {'authorId': '2109775132', 'url': 'https://www.semanticscholar.org/author/2109775132', 'name': 'T. Matsumoto', 'affiliations': [], 'homepage': None, 'paperCount': 124, 'citationCount': 2246, 'hIndex': 27}]",0b8373ea-5505-4c96-99ff-b8da87a2ce3e,2020
220877292,"[{'authorId': '1841864486', 'url': 'https://www.semanticscholar.org/author/1841864486', 'name': 'M. N. Akhter', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 4, 'hIndex': 1}, {'authorId': '2825758', 'url': 'https://www.semanticscholar.org/author/2825758', 'name': 'E. S. Hara', 'affiliations': [], 'homepage': None, 'paperCount': 77, 'citationCount': 1093, 'hIndex': 18}, {'authorId': '52040396', 'url': 'https://www.semanticscholar.org/author/52040396', 'name': 'Koichi Kadoya', 'affiliations': [], 'homepage': None, 'paperCount': 6, 'citationCount': 16, 'hIndex': 2}, {'authorId': '2088611120', 'url': 'https://www.semanticscholar.org/author/2088611120', 'name': 'M. Okada', 'affiliations': [], 'homepage': None, 'paperCount': 112, 'citationCount': 1449, 'hIndex': 20}, {'authorId': '2109775132', 'url': 'https://www.semanticscholar.org/author/2109775132', 'name': 'T. Matsumoto', 'affiliations': [], 'homepage': None, 'paperCount': 124, 'citationCount': 2246, 'hIndex': 27}]",8506a01a-40b8-4e6f-bbb8-ce2492139c15,2020
208035909,"[{'authorId': '2055562191', 'url': 'https://www.semanticscholar.org/author/2055562191', 'name': 'E. Hughes', 'affiliations': [], 'homepage': None, 'paperCount': 6, 'citationCount': 92, 'hIndex': 4}, {'authorId': '1411263256', 'url': 'https://www.semanticscholar.org/author/1411263256', 'name': 'T. E. Robinson', 'affiliations': [], 'homepage': None, 'paperCount': 20, 'citationCount': 78, 'hIndex': 5}, {'authorId': '1411379026', 'url': 'https://www.semanticscholar.org/author/1411379026', 'name': 'D. Bassett', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 44, 'hIndex': 2}, {'authorId': '29264234', 'url': 'https://www.semanticscholar.org/author/29264234', 'name': 'S. Cox', 'affiliations': [], 'homepage': None, 'paperCount': 98, 'citationCount': 1614, 'hIndex': 20}, {'authorId': '2491520', 'url': 'https://www.semanticscholar.org/author/2491520', 'name': 'L. Grover', 'affiliations': [], 'homepage': None, 'paperCount': 262, 'citationCount': 6563, 'hIndex': 43}]",9856035c-170d-4e13-81d2-6f84cb5aa166,2019
203606383,"[{'authorId': '49871349', 'url': 'https://www.semanticscholar.org/author/49871349', 'name': 'Yuki Sugiura', 'affiliations': [], 'homepage': None, 'paperCount': 72, 'citationCount': 399, 'hIndex': 11}, {'authorId': '5247392', 'url': 'https://www.semanticscholar.org/author/5247392', 'name': 'K. Ishikawa', 'affiliations': [], 'homepage': None, 'paperCount': 377, 'citationCount': 7850, 'hIndex': 46}, {'authorId': '3173357', 'url': 'https://www.semanticscholar.org/author/3173357', 'name': 'K. Onuma', 'affiliations': [], 'homepage': None, 'paperCount': 128, 'citationCount': 3340, 'hIndex': 32}, {'authorId': '50539189', 'url': 'https://www.semanticscholar.org/author/50539189', 'name': 'Y. Makita', 'affiliations': [], 'homepage': None, 'paperCount': 104, 'citationCount': 2601, 'hIndex': 28}]",2e8eb881-9847-4de2-82f3-8aaf7a622e13,2019
104330173,"[{'authorId': '2088611120', 'url': 'https://www.semanticscholar.org/author/2088611120', 'name': 'M. Okada', 'affiliations': [], 'homepage': None, 'paperCount': 112, 'citationCount': 1449, 'hIndex': 20}, {'authorId': '2825758', 'url': 'https://www.semanticscholar.org/author/2825758', 'name': 'E. S. Hara', 'affiliations': [], 'homepage': None, 'paperCount': 77, 'citationCount': 1093, 'hIndex': 18}, {'authorId': '2064942270', 'url': 'https://www.semanticscholar.org/author/2064942270', 'name': 'Daisuke Kobayashi', 'affiliations': [], 'homepage': None, 'paperCount': 5, 'citationCount': 61, 'hIndex': 4}, {'authorId': '2049862497', 'url': 'https://www.semanticscholar.org/author/2049862497', 'name': 'Shoki Kai', 'affiliations': [], 'homepage': None, 'paperCount': 1, 'citationCount': 12, 'hIndex': 1}, {'authorId': '79934481', 'url': 'https://www.semanticscholar.org/author/79934481', 'name': 'K. Ogura', 'affiliations': [], 'homepage': None, 'paperCount': 4, 'citationCount': 26, 'hIndex': 2}, {'authorId': '1739753889', 'url': 'https://www.semanticscholar.org/author/1739753889', 'name': 'Masaru Tanaka', 'affiliations': [], 'homepage': None, 'paperCount': 162, 'citationCount': 4433, 'hIndex': 37}, {'authorId': '2109775132', 'url': 'https://www.semanticscholar.org/author/2109775132', 'name': 'T. Matsumoto', 'affiliations': [], 'homepage': None, 'paperCount': 124, 'citationCount': 2246, 'hIndex': 27}]",07e2ae6a-73ba-4041-953a-6e43c67ca7ec,2019
