paper,topic,fake
257394875,Indexing,1
257394875,Data Querying,1
257394876,Data Processing,1
257394877,Data Querying,1
257394877,Data Management,1
257394878,,1
257394879,Data Querying,1
257394879,Indexing,1
257394880,Data Management,1
257394880,Big Data,1
257394880,Big Data,1
257394880,Data Querying,1
257394880,Data Modeling,1
257394881,Data Storage,1
257394881,Big Data,1
257394882,Data Management,1
257394882,Data Modeling,1
257394882,Data Querying,1
257394882,Big Data,1
257394882,Data Modeling,1
257394883,Data Processing,1
257394883,Big Data,1
257394883,Data Processing,1
257394883,Data Modeling,1
257394883,Data Storage,1
257394883,Data Management,1
257394884,,1
257394885,Data Management,1
257394886,,1
257394887,Data Processing,1
257394887,Data Querying,1
257394887,Data Storage,1
257394888,,1
257394889,Data Processing,1
257394889,Big Data,1
257394890,,1
257394891,Data Storage,1
257394891,Big Data,1
257394892,,1
257394893,,1
257394894,Data Storage,1
257394895,Data Querying,1
257394896,Data Processing,1
257394897,Data Management,1
257394897,Data Storage,1
257394897,Data Management,1
257394897,Indexing,1
257394897,Big Data,1
257394898,Indexing,1
257394898,Data Storage,1
257394898,Data Querying,1
257394898,Data Storage,1
257394898,Big Data,1
257394899,Indexing,1
257394899,Data Modeling,1
257394899,Indexing,1
257394900,,1
257394901,Data Modeling,1
257394901,Indexing,1
257394901,Data Storage,1
257394901,Data Management,1
257394901,Data Processing,1
257394902,Data Modeling,1
257394903,,1
257394904,,1
257394905,,1
257394906,,1
257394907,Data Modeling,1
257394907,Data Management,1
257394907,Big Data,1
257394908,Data Storage,1
257394909,,1
257394910,Data Querying,1
257394911,Data Storage,1
257394912,,1
257394913,Data Querying,1
257394913,Indexing,1
257394913,Data Processing,1
257394913,Data Management,1
257394914,,1
257394915,,1
257394916,,1
257394917,Big Data,1
257394917,Data Management,1
257394917,Data Processing,1
257394918,Data Modeling,1
257394918,Indexing,1
257394918,Data Querying,1
257394919,Big Data,1
257394919,Data Processing,1
257394919,Data Management,1
257394919,Data Modeling,1
257394919,Data Querying,1
257394920,Indexing,1
257394920,Big Data,1
257394921,Data Processing,1
257394921,Indexing,1
257394922,Data Storage,1
257394922,Data Storage,1
257394922,Data Processing,1
257394922,Data Modeling,1
257394922,Data Processing,1
257394922,Data Modeling,1
257394923,Data Modeling,1
257394923,Data Management,1
257394923,Data Storage,1
257394923,Data Modeling,1
257394924,Big Data,1
257394924,Data Querying,1
257394925,Data Modeling,1
257394925,Data Storage,1
257394926,,1
257394927,,1
257394928,Data Modeling,1
257394928,Data Modeling,1
257394929,,1
257394930,,1
257394931,,1
257394932,Indexing,1
257394932,Indexing,1
257394932,Data Storage,1
257394932,Data Modeling,1
257394932,Data Management,1
257394932,Data Modeling,1
257394933,Data Querying,1
257394934,,1
257394935,Data Modeling,1
257394935,Indexing,1
257394935,Data Management,1
257394935,Data Querying,1
257394936,Data Modeling,1
257394937,Data Storage,1
257394937,Data Processing,1
257394938,Data Modeling,1
257394939,,1
257394940,,1
257394941,,1
257394942,,1
257394943,Data Management,1
257394943,Data Modeling,1
257394943,Data Processing,1
257394943,Data Processing,1
257394943,Data Management,1
257394943,Big Data,1
257394944,Data Management,1
257394945,Data Storage,1
257394945,Indexing,1
257394945,Data Storage,1
257394946,Data Management,1
257394947,,1
257394948,,1
257394949,Data Querying,1
257394949,Data Querying,1
257394950,Data Modeling,1
257394951,,1
257394952,Data Querying,1
257394952,Data Storage,1
257394953,Data Querying,1
257394953,Data Management,1
257394953,Data Querying,1
257394953,Big Data,1
257394953,Indexing,1
257394953,Data Storage,1
257394954,,1
257394955,Data Processing,1
257394955,Indexing,1
257394955,Indexing,1
257394955,Data Querying,1
257394955,Data Modeling,1
257394956,Indexing,1
257394957,,1
257394958,Data Management,1
257394959,Data Management,1
257394959,Data Management,1
257394959,Indexing,1
257394959,Big Data,1
257394959,Data Management,1
257394960,Data Modeling,1
257394960,Big Data,1
257394960,Data Storage,1
257394961,,1
257394962,,1
257394963,Indexing,1
257394963,Data Querying,1
257394963,Indexing,1
257394963,Data Modeling,1
257394963,Data Processing,1
257394964,Data Processing,1
257394964,Big Data,1
257394964,Data Modeling,1
257394965,Big Data,1
257394966,,1
257394967,Data Querying,1
257394968,Data Management,1
257394969,Data Storage,1
257394969,Data Querying,1
257394969,Data Querying,1
257394969,Data Processing,1
257394970,,1
257394971,Data Modeling,1
257394971,Data Management,1
257394972,Data Processing,1
257394972,Data Querying,1
257394973,,1
257394974,Indexing,1
257394975,Data Storage,1
257394975,Big Data,1
257394975,Data Management,1
257394976,,1
257394977,Data Management,1
257394978,Data Management,1
257394978,Indexing,1
257394978,Data Querying,1
257394978,Data Management,1
257394978,Big Data,1
257394978,Data Modeling,1
257394979,Big Data,1
257394979,Data Processing,1
257394979,Data Modeling,1
257394980,Data Storage,1
257394980,Big Data,1
257394980,Indexing,1
257394980,Data Processing,1
257394980,Data Modeling,1
257394980,Data Querying,1
257394981,Data Modeling,1
257394981,Data Processing,1
257394982,,1
257394983,,1
257394984,Data Processing,1
257394984,Data Modeling,1
257394984,Indexing,1
257394984,Big Data,1
257394985,,1
257394986,Data Management,1
257394987,,1
257394988,Data Storage,1
257394988,Data Querying,1
257394988,Data Storage,1
257394988,Data Modeling,1
257394988,Data Modeling,1
257394989,Data Modeling,1
257394989,Data Querying,1
257394989,Data Storage,1
257394989,Data Storage,1
257394990,,1
257394991,,1
257394992,,1
257394993,Indexing,1
257394994,,1
257394995,,1
257394996,,1
257394997,,1
257394998,Data Storage,1
257394999,,1
257395000,Data Processing,1
257395000,Data Storage,1
257395000,Data Querying,1
257395000,Data Querying,1
257395001,,1
257395002,Big Data,1
257395002,Data Management,1
257395003,Data Management,1
257395004,Data Management,1
257395005,,1
257395006,Big Data,1
257395007,,1
257395008,,1
257395009,,1
257395010,,1
257395011,,1
257395012,,1
257395013,Data Querying,1
257395014,,1
257395015,,1
257395016,,1
257395017,Data Processing,1
257395018,Data Processing,1
257395019,,1
257395020,,1
257395021,Data Processing,1
257395021,Big Data,1
257395021,Data Modeling,1
257395022,,1
257395023,Data Storage,1
257395023,Data Management,1
257395023,Indexing,1
257395023,Data Querying,1
257395023,Data Storage,1
257395023,Indexing,1
257395024,,1
257395025,,1
257395026,Big Data,1
257395027,Data Modeling,1
257395028,,1
257395029,Data Processing,1
257395030,Indexing,1
257395031,Data Storage,1
257395032,Data Querying,1
257395033,Data Querying,1
257395033,Indexing,1
257395034,,1
257395035,Indexing,1
257395035,Big Data,1
257395035,Data Processing,1
257395036,,1
257395037,,1
257395038,,1
257395039,,1
257395040,Indexing,1
257395040,Data Processing,1
257395040,Data Querying,1
257395040,Data Storage,1
257395041,,1
257395042,,1
257395043,Data Management,1
257395043,Data Storage,1
257395043,Big Data,1
257395043,Indexing,1
257395043,Data Modeling,1
257395043,Indexing,1
257395044,Data Management,1
257395044,Data Management,1
257395044,Data Querying,1
257395044,Data Management,1
257395044,Data Storage,1
257395044,Data Management,1
257395045,,1
257395046,Big Data,1
257395047,Indexing,1
257395048,,1
257395049,,1
257395050,,1
257395051,,1
257395052,Data Storage,1
257395052,Data Storage,1
257395052,Big Data,1
257395052,Indexing,1
257395052,Data Querying,1
257395053,,1
257395054,Indexing,1
257395054,Data Storage,1
257395055,,1
257395056,,1
257395057,,1
257395058,Data Storage,1
257395058,Data Modeling,1
257395058,Data Storage,1
257395058,Data Processing,1
257395058,Data Processing,1
257395058,Data Modeling,1
257395059,Indexing,1
257395060,,1
257395061,,1
257395062,,1
257395063,Indexing,1
257395064,,1
257395065,Indexing,1
257395065,Data Management,1
257395065,Data Processing,1
257395065,Indexing,1
257395065,Data Processing,1
257395065,Data Storage,1
257395066,Data Modeling,1
257395067,Data Processing,1
257395068,Big Data,1
257395068,Indexing,1
257395068,Data Modeling,1
257395068,Data Processing,1
257395068,Data Storage,1
257395068,Big Data,1
257395069,,1
257395070,Data Management,1
257395070,Indexing,1
257395070,Data Modeling,1
257395070,Data Processing,1
257395070,Data Storage,1
257395070,Data Processing,1
257395071,Data Querying,1
257395071,Big Data,1
257395071,Big Data,1
257395071,Data Storage,1
257395072,Big Data,1
257395072,Data Querying,1
257395073,,1
257395074,Big Data,1
257395074,Indexing,1
257395074,Data Querying,1
257395074,Data Querying,1
257395074,Big Data,1
257395074,Data Management,1
257395075,Data Processing,1
257395075,Big Data,1
257395075,Data Processing,1
257395075,Data Modeling,1
257395075,Indexing,1
257395075,Indexing,1
257395076,Data Processing,1
257395077,Data Management,1
257395078,,1
257395079,Data Modeling,1
257395080,,1
257395081,,1
257395082,Big Data,1
257395083,,1
257395084,,1
257395085,Data Modeling,1
257395085,Big Data,1
257395085,Data Storage,1
257395086,Data Management,1
257395087,,1
257395088,Data Modeling,1
257395088,Big Data,1
257395088,Indexing,1
257395088,Indexing,1
257395088,Data Querying,1
257395088,Data Querying,1
257395089,Data Storage,1
257395090,Data Storage,1
257395090,Data Modeling,1
257395090,Data Modeling,1
257395090,Big Data,1
257395091,Data Querying,1
257395091,Data Modeling,1
257395091,Data Processing,1
257395091,Big Data,1
257395092,Data Modeling,1
257395092,Big Data,1
257395092,Data Storage,1
257395092,Data Querying,1
257395092,Data Storage,1
257395092,Data Modeling,1
257395093,Data Management,1
257395093,Data Storage,1
257395093,Data Modeling,1
257395093,Data Storage,1
257395093,Data Processing,1
257395094,,1
257395095,Indexing,1
257395095,Data Modeling,1
257395095,Data Modeling,1
257395095,Data Processing,1
257395095,Data Storage,1
257395096,Indexing,1
257395096,Data Processing,1
257395097,,1
257395098,Big Data,1
257395098,Data Processing,1
257395099,Data Querying,1
257395099,Data Management,1
257395100,,1
257395101,Indexing,1
257395102,Data Querying,1
257395102,Big Data,1
257395102,Indexing,1
257395102,Data Modeling,1
257395102,Data Querying,1
257395103,Data Processing,1
257395104,,1
257395105,,1
257395106,,1
257395107,,1
257395108,Big Data,1
257395109,,1
257395110,,1
257395111,,1
257395112,Data Modeling,1
257395112,Data Management,1
257395112,Big Data,1
257395112,Data Storage,1
257395112,Data Modeling,1
257395112,Data Processing,1
257395113,,1
257395114,,1
257395115,,1
257395116,,1
257395117,,1
257395118,Data Management,1
257395118,Big Data,1
257395118,Data Storage,1
257395118,Data Modeling,1
257395119,,1
257395120,,1
257395121,Data Management,1
257395121,Indexing,1
257395121,Big Data,1
257395121,Data Modeling,1
257395122,,1
257395123,,1
257395124,,1
257395125,,1
257395126,,1
257395127,,1
257395128,Data Storage,1
257395129,Data Processing,1
257395129,Data Processing,1
257395130,,1
257395131,Data Querying,1
257395131,Data Storage,1
257395132,,1
257395133,,1
257395134,Data Modeling,1
257395134,Data Management,1
257395135,Data Management,1
257395135,Data Querying,1
257395135,Data Storage,1
257395135,Data Storage,1
257395135,Data Modeling,1
257395136,Data Modeling,1
257395137,,1
257395138,Big Data,1
257395139,Data Management,1
257395139,Data Modeling,1
257395139,Indexing,1
257395139,Data Modeling,1
257395139,Data Processing,1
257395139,Data Storage,1
257395140,,1
257395141,,1
257395142,,1
257395143,Data Querying,1
257395144,Data Management,1
257395144,Big Data,1
257395145,Data Management,1
257395145,Data Querying,1
257395146,,1
257395147,Data Management,1
257395147,Data Storage,1
257395147,Data Modeling,1
257395148,,1
257395149,Big Data,1
257395149,Data Processing,1
257395149,Data Management,1
257395149,Data Processing,1
257395149,Big Data,1
257395150,Big Data,1
257395151,Indexing,1
257395152,,1
257395153,,1
257395154,,1
257395155,,1
257395156,,1
257395157,,1
257395158,,1
257395159,,1
257395160,,1
257395161,,1
257395162,Data Management,1
257395162,Data Querying,1
257395162,Big Data,1
257395163,,1
257395164,,1
257395165,,1
257395166,Indexing,1
257395166,Data Storage,1
257395166,Indexing,1
257395166,Data Management,1
257395166,Big Data,1
257395167,Big Data,1
257395168,,1
257395169,Big Data,1
257395170,,1
257395171,,1
257395172,Big Data,1
257395172,Big Data,1
257395172,Indexing,1
257395172,Data Querying,1
257395172,Data Processing,1
257395172,Data Processing,1
257395173,Data Storage,1
257395173,Data Management,1
257395174,,1
257395175,Data Querying,1
257395176,Data Modeling,1
257395177,,1
257395178,Data Modeling,1
257395178,Indexing,1
257395179,,1
257395180,Data Management,1
257395180,Data Querying,1
257395180,Data Processing,1
257395180,Data Modeling,1
257395181,Data Processing,1
257395181,Data Storage,1
257395182,,1
257395183,,1
257395184,Data Querying,1
257395184,Data Processing,1
257395185,,1
257395186,,1
257395187,Indexing,1
257395187,Data Modeling,1
257395187,Data Processing,1
257395188,Data Processing,1
257395189,Data Storage,1
257395190,Data Querying,1
257395190,Data Management,1
257395190,Data Processing,1
257395191,,1
257395192,,1
257395193,Data Storage,1
257395193,Data Processing,1
257395193,Big Data,1
257395193,Data Processing,1
257395194,,1
257395195,Data Querying,1
257395195,Data Querying,1
257395195,Big Data,1
257395195,Data Processing,1
257395196,,1
257395197,,1
257395198,,1
257395199,,1
257395200,,1
257395201,,1
257395202,Big Data,1
257395202,Data Storage,1
257395203,,1
257395204,,1
257395205,Data Storage,1
257395205,Big Data,1
257395205,Data Modeling,1
257395205,Data Querying,1
257395206,,1
257395207,,1
257395208,Data Processing,1
257395208,Data Storage,1
257395208,Data Storage,1
257395208,Data Storage,1
257395208,Indexing,1
257395209,Data Storage,1
257395209,Big Data,1
257395209,Data Querying,1
257395209,Data Modeling,1
257395210,Data Storage,1
257395211,Data Querying,1
257395212,Data Processing,1
257395213,,1
257395214,,1
257395215,,1
257395216,,1
257395217,,1
257395218,Data Processing,1
257395218,Indexing,1
257395218,Big Data,1
257395218,Big Data,1
257395218,Data Storage,1
257395218,Data Modeling,1
257395219,,1
257395220,Data Processing,1
257395220,Data Processing,1
257395220,Data Processing,1
257395220,Data Management,1
257395220,Data Modeling,1
257395220,Big Data,1
257395221,Indexing,1
257395221,Indexing,1
257395221,Data Modeling,1
257395221,Data Modeling,1
257395222,Indexing,1
257395222,Data Processing,1
257395222,Data Processing,1
257395222,Big Data,1
257395223,,1
257395224,,1
257395225,,1
257395226,,1
257395227,,1
257395228,,1
257395229,Data Processing,1
257395229,Data Modeling,1
257395230,Indexing,1
257395230,Indexing,1
257395230,Indexing,1
257395230,Big Data,1
257395231,Data Querying,1
257395231,Data Modeling,1
257395231,Data Modeling,1
257395231,Indexing,1
257395232,,1
257395233,Big Data,1
257395233,Indexing,1
257395234,Data Querying,1
257395235,Data Storage,1
257395236,Data Processing,1
257395237,Indexing,1
257395237,Data Storage,1
257395237,Data Processing,1
257395238,,1
257395239,Big Data,1
257395239,Indexing,1
257395239,Big Data,1
257395239,Indexing,1
257395239,Data Querying,1
257395239,Data Modeling,1
257395240,Data Storage,1
257395240,Indexing,1
257395240,Data Modeling,1
257395240,Data Management,1
257395241,Data Management,1
257395242,Data Querying,1
257395242,Big Data,1
257395243,Data Modeling,1
257395243,Indexing,1
257395243,Big Data,1
257395243,Data Modeling,1
257395243,Data Modeling,1
257395244,,1
257395245,Indexing,1
257395245,Data Storage,1
257395245,Data Querying,1
257395245,Big Data,1
257395245,Data Modeling,1
257395245,Data Modeling,1
257395246,,1
257395247,,1
257395248,,1
257395249,,1
257395250,,1
257395251,Indexing,1
257395251,Data Modeling,1
257395251,Data Querying,1
